@relation quake
@attribute Focal_depth integer [0,656]
@attribute Latitude real [-66.49,78.15]
@attribute Longitude real [-179.96,180]
@attribute Richter real [5.8,6.9]
@inputs Focal_depth, Latitude, Longitude
@outputs Richter
@data
56,53.38,160.3,5.8
12,-20.45,-173.96,6.1
64,-30.01,-176.85,6
90,-12.1,166.52,6
38,45.53,151.11,5.8
21,48.08,103.02,6.3
555,-24.66,-63.39,5.9
48,-4.86,153.32,5.8
46,33.15,141.06,6
33,-16.22,-172.47,6.3
17,54.84,166,6
53,43.99,148.91,5.9
46,55.07,165.4,5.8
9,15.93,-88.52,5.9
11,42.65,146.08,6
424,-19.5,-177.7,6
45,-7.89,156.24,5.8
33,-11.1,119.09,5.9
328,-5.74,128.63,6.1
31,8.14,-38.12,5.8
10,-39.71,-75.7,6
11,29.99,57.77,5.9
4,1.02,120.4,5.9
42,-24.39,-176.65,6
33,52.78,-167.8,6
30,35.68,73.6,6.1
34,-10.43,160.89,6
21,18.93,120.13,5.8
537,-4.94,125.25,5.8
12,-2.09,138.96,5.9
21,31,-41.53,5.9
0,12.98,125.74,6.2
39,31.08,131.43,6.1
44,1.42,126.36,6
33,-31.02,-67.51,6
88,-2.79,-77.35,6.4
74,-4.42,102.32,6.3
196,36.5,70.58,5.8
38,58.35,-153.13,6.4
30,-21.66,169.81,6
40,-15.61,168.01,5.8
47,-22.91,-175.3,5.8
32,49.29,155.49,6.1
128,-7.02,-76.19,5.8
24,41.95,83.38,5.8
103,-18.65,-69.38,6
106,-7.54,128.76,6.1
117,22.33,143.59,6
10,39.22,25.25,6
203,-14.33,167.29,6.1
66,-7.12,155.87,5.9
89,-38.27,177.22,5.8
76,-4.6,153.22,6
40,32.24,132.21,5.9
30,5.22,-100.32,5.9
43,51.27,-179.21,6
31,8.2,58.49,5.9
30,39.17,143.4,5.8
29,23.6,121.55,6.1
21,-10.93,163.8,5.9
21,-7.47,154.68,5.9
47,23.17,122,6.5
3,24.51,98.95,5.9
32,-10.57,164.46,6.2
97,-29,-69.69,6
88,-4.45,143.53,6.3
51,-32.16,-71.4,6
57,34.5,140.42,5.9
161,52.59,-175.04,6
21,-3.38,143.29,6.2
36,-1.96,-80.99,5.8
30,-19.86,-173.04,5.9
54,-11.21,118.43,5.8
37,33.6,141.38,5.9
50,36.95,95.5,5.9
222,20.19,122.41,6
146,-42.28,-71.79,5.8
11,-10.19,110.84,5.8
40,-60.59,-25.5,5.9
48,51.47,-178.32,6
9,49.88,78.92,6.2
50,-8.36,121.46,5.9
569,8.73,124.03,5.8
20,15.23,-96.26,6
57,42.08,142.65,5.9
43,-6.29,144.46,5.9
44,-30.57,-178.06,5.9
24,0.77,126.02,5.9
21,-9.55,152.21,5.8
6,6.52,-77.4,5.8
112,-34.29,-70.38,5.8
22,35.16,86.4,5.9
242,-12.23,167.02,6
36,29.71,80.89,6
10,-3.61,151.2,5.8
83,13.29,-89.39,6
26,-3.92,-81.41,5.9
11,-22.08,-174.6,5.8
12,-36.67,177.64,6
70,-37.84,176.73,6.3
45,-4.97,145.45,6
33,-14.03,166.22,6
50,33.47,140.95,5.9
16,40.66,122.63,6.1
92,-9,117.95,5.9
44,59.79,-149.3,6.1
34,42.84,78.6,6.1
43,-13.89,166.53,5.8
14,35.16,23.56,5.9
44,24.08,122.16,6
33,-6.56,131.3,5.9
57,-32.17,-71.43,6.2
49,31.94,78.53,5.8
34,-57.82,-23.54,6
22,14.17,96.12,5.9
62,-4.26,143.55,5.8
34,-6.5,71.4,6.1
18,30.66,141.78,5.9
112,21.42,94.62,5.9
44,-5.34,103.12,5.8
179,0.2,123.63,5.9
10,-15.37,166.54,5.8
0,-21.89,-138.96,5.8
46,5.54,126.47,5.8
31,50.1,-129.3,5.8
120,-56.17,-27.7,6.1
72,40.84,141.98,5.9
20,16.58,-98.34,6
10,43.56,-127.7,6
27,-61.11,-55.54,5.9
27,-5.59,151.07,6.1
36,0.52,134.75,5.9
61,23.72,142.18,5.9
546,51.93,151.57,6
45,45.98,151.47,6.2
29,-6.06,154.23,6.1
39,-10.94,118.4,5.9
131,-20.3,169.61,6.1
43,-10.22,-78.69,5.8
2,-7.49,130.18,5.8
508,28.22,139.3,5.9
16,-20.94,-69.81,5.8
30,-0.45,-4.89,6
36,-31.55,-178.6,6
0,43.81,54.82,6
24,27.59,56.38,6.2
50,-7.31,-81.27,5.8
33,40.4,63.66,5.9
36,-16.73,179.99,6.1
74,27.8,60.02,6.1
9,41.5,143.84,6.4
13,-26.16,-70.59,5.8
50,-10.75,166.34,5.9
23,-4.84,145.1,5.8
14,34.09,58.24,5.9
50,31.49,80.5,6
8,55.15,-160.57,5.8
28,29.68,-67.45,6
7,44.34,150.85,6
14,53.02,171.35,5.9
55,-6.44,105.38,6.1
2,40.14,24.75,6
204,-22.86,-177.47,6.1
54,44.51,149.55,5.8
33,-32,-178.1,5.8
58,-15.24,167.3,5.8
40,16.73,122.29,6.2
7,39.34,72.56,5.9
0,-2.25,141.1,5.8
0,-21.86,-139,6
131,-4.06,152.75,6.1
159,29.74,129.38,5.8
59,-13.77,166.5,5.8
37,1.03,126.02,5.8
26,19.73,147.34,6.2
36,7.33,123.4,6.2
22,-6.05,152.63,5.8
190,-1.73,-76.73,5.9
36,60.11,-146.71,5.9
106,-5.05,143.96,5.9
32,-7.39,155.92,5.9
12,66.22,-149.98,5.8
0,49.87,78.89,5.9
5,64.69,-160.23,5.8
31,-10,160.77,6.4
59,-4.5,153.53,5.8
0,47.81,48.1,5.9
41,51.32,-179.67,5.8
47,-4.83,102.24,6
118,-6.39,146.31,5.9
38,3.02,127.01,6.5
45,27.78,62.07,6.4
52,6.74,123.74,6.3
49,0.54,126.05,6.1
56,12.21,125.29,6
62,42.05,142.66,5.9
0,49.92,79.03,6.1
37,-7.53,156.5,5.9
25,56.45,-153.94,6.1
32,11.4,57.52,5.8
11,17.46,119.8,6
0,-44.2,167.96,5.8
40,3.72,95.74,6.1
15,32.59,104.25,6
48,-10.77,166.25,5.9
14,-4.1,136.28,5.8
160,6.84,-73.09,5.9
33,-21.05,168.71,6
0,45.4,151.31,6
23,-35.59,-74.54,5.8
6,-30.32,-177.87,5.8
29,43.87,87.74,6.2
23,29.63,81.09,6.1
40,0.55,126.06,6
52,49.41,155.54,6
49,43.17,147.46,5.8
81,-26,-177.24,6
29,16.33,-95.8,6.5
515,51.69,150.97,6
43,-4.93,153.18,6.6
27,-2.51,126.68,5.9
56,-5.19,152.19,5.9
0,70.84,53.53,6.7
64,-22.91,-176.05,5.9
585,-7.17,123.86,5.8
44,-41.41,-74.97,5.9
58,17.35,-100.04,5.9
32,52.05,175.6,5.8
83,9.8,125.91,5.8
221,-19.44,-175.83,6
74,-5.32,151.52,5.8
60,22.33,93.58,6
50,39.4,74.76,5.8
27,47.79,146.54,5.8
23,38.34,22.56,5.8
21,46.76,141.39,6.1
39,-5.13,133.91,5.8
7,-31.94,-177.89,6
63,17.98,-97.16,6
23,-25.51,-70.74,6.6
51,27.32,128.66,5.9
23,27.4,87.84,5.8
31,-36.41,-98.82,5.8
217,36.41,71.15,5.9
10,-11.1,162.17,5.9
61,-5.45,152.02,5.8
146,-37.28,177.16,6.1
10,46.99,-66.65,5.8
40,-57.39,-64.46,5.9
141,-6.55,106.77,5.8
254,46.29,146.27,5.8
91,53.95,-166.82,5.8
48,-5.7,151.96,6.2
68,6.8,126.75,5.9
58,-5.14,151.77,6
10,0.97,-28.44,6.1
52,-3.24,139.84,5.8
54,-10.68,161.66,5.9
40,53.05,170.83,5.9
107,-4.42,144.08,6
158,-7.63,127.34,5.9
29,50.57,-171.22,6.3
34,0.81,29.9,6
109,-19.52,-69.01,5.9
7,34.77,-121.35,5.9
33,35.8,79.86,5.8
15,38.79,26.57,5.9
10,6.75,-82.72,6.1
31,-8.89,157.95,5.8
33,1.17,126.14,5.8
190,53.91,158.36,6.1
80,-15.75,-173.65,6.5
94,-7.76,108.18,6.1
54,-6.26,147.59,5.9
36,-6.86,-80.42,5.8
115,5.89,125.33,6.2
33,57.09,-154.12,5.8
44,13.41,122.87,5.9
73,-37.73,177.66,5.8
83,-7,155.81,5.9
7,46.96,153.8,5.8
46,50.86,157.43,6.1
56,3.56,126.86,5.8
162,29.93,129.39,5.9
27,-1.86,120.1,5.9
25,-11.03,163.41,5.8
32,-6.15,153.05,5.9
209,-15.44,-70.05,5.9
135,-16.96,-174.61,6.1
45,43.59,147.63,5.9
79,-18.84,-68.75,5.9
20,-6.43,153,6.1
200,-16.71,-174.66,5.9
31,-9.65,151.4,5.9
30,39.54,143.2,5.8
12,-30.52,-178.01,5.8
10,-1.83,134.84,5.9
112,-0.14,124,5.9
16,-16.64,-177.38,6
4,58.26,-151.25,6.1
29,22.68,122.84,6.1
41,17.37,-61.99,6.4
60,-5.75,150.74,6.3
16,41.68,144.26,5.9
25,6.32,127.38,5.9
5,43.75,148.35,5.8
19,-20.02,169.77,6
52,-6.79,-76.76,6.1
0,49.94,78.86,6.2
40,43.33,146.03,5.9
40,-24.15,-175.97,5.9
577,-27.62,-63.15,5.9
7,39.34,73.77,6.2
45,-6.61,105.4,5.9
33,-41.31,80.52,5.8
53,40.3,142.33,6.1
102,-4.07,142.11,6.4
25,37.65,136.9,5.8
41,54.92,167.87,5.8
45,51.34,173.44,5.8
87,-24.47,-68.46,6.2
85,-11.73,166.38,5.9
0,73.39,54.5,6.3
32,0.52,-29.47,5.9
16,44.68,149.37,5.9
115,-5.75,145.39,6.2
22,56.65,-152.82,5.8
0,-54.21,158.78,6
25,7.48,-78.28,6.2
618,-6.84,118.91,5.8
35,-6.14,152.03,5.9
114,-56.45,-27.7,5.8
127,-15.56,167.62,6.4
27,17.54,73.84,5.9
42,-10.31,160.74,5.8
329,46.21,142.45,5.9
193,36.44,70.86,5.8
46,-32.64,-71.67,5.8
45,-37.27,179.32,5.9
517,-21.95,-63.65,6.1
34,18.27,119.2,5.9
20,50.32,177.93,6.5
13,-17.68,167.8,5.8
38,-22.59,171.02,6
56,-29.02,-177.42,6.5
101,-6.21,130.39,6.3
33,-33.24,-71.78,5.8
41,-5.43,151.97,5.9
29,70.97,-6.86,5.9
3,7.41,-78.05,6.1
5,50.02,178.28,6.2
31,52.17,175.17,5.9
0,49.85,78.97,5.8
41,-33.07,-68.58,5.8
62,50.51,156.58,6
0,49.85,78.92,6.2
46,-30.81,-71.16,5.8
30,-6.37,151.66,5.9
66,9,126.27,5.8
18,14.67,44.23,5.8
149,6.01,126.01,5.9
33,-13.18,166.32,5.8
19,18.79,121.91,5.8
183,29.79,140.11,6
316,16.57,145.48,5.8
60,10.36,125.87,6
49,-26.52,-70.66,6.3
40,6.93,124.04,5.9
43,-5.52,153.87,6
43,8.69,127.35,6.1
41,8.24,122.36,5.9
70,-8.62,125.07,5.8
144,-21.37,170.31,6
159,-4.35,153.45,6.9
62,-4.7,153.17,5.8
29,-10.59,-79.67,6.2
28,14.48,51.98,5.9
0,49.91,78.91,5.9
629,-21,-178.99,6.1
69,-7.17,106.1,5.8
0,49.91,78.97,6.1
0,50.05,79.06,5.8
62,-4.94,133.99,6.2
39,27.87,54.3,5.9
23,-9.93,119.6,5.8
37,-20.64,172.57,5.8
515,-23.98,-179.8,6
88,-10.34,161.2,5.8
33,-3.43,135.65,6.2
0,49.87,78.92,6.1
119,-11.87,166.55,6.5
61,6.54,126.81,5.9
596,-14.2,172.02,5.8
116,-31.4,-110.99,5.8
45,44.09,148.68,5.8
39,-3.01,139.62,5.9
64,-6.39,154.92,5.9
7,-30.91,-68.21,5.8
214,36.43,71.12,6.1
26,55.75,-155.88,5.9
107,-2.52,119.22,5.8
139,-7.5,127.83,6
32,-5.04,129.99,6
101,-0.61,123.28,5.9
33,-11.14,115.36,6
109,-56.02,-27.98,5.8
15,-14.01,23.82,5.9
62,-6.55,155,5.9
592,-28.14,-63.15,6.2
33,-60.46,-24.91,6.2
494,-4.63,154.89,5.8
63,-5.23,153.59,6.2
6,22.5,122.08,5.9
15,-10.01,150.2,6
0,47.87,48.06,6
43,44.16,148.23,6
0,50.05,78.93,5.8
102,-23.53,-177.27,6.6
29,-12.49,166.37,5.9
33,-10.58,161.75,5.8
441,31.99,137.61,6.5
4,-8.1,125.38,6.2
43,19.05,122.12,6
30,12.5,126.06,6.1
181,-28.25,-178.27,6.1
0,49.88,78.84,6
26,-15.86,167.36,5.9
17,-31.44,-67.44,5.9
21,24.79,125.98,5.8
57,41.85,142.78,5.8
148,18,-64.67,5.8
0,73.34,54.73,5.8
100,-11.17,-75.01,5.9
0,49.94,79.1,5.9
17,58.83,-149.29,6
46,33.67,141.17,6.1
49,-2.73,139.33,5.9
0,-2.11,139.79,5.8
42,-11.21,162.13,5.9
21,11.86,142.38,6.1
51,1.99,126.94,6
16,40.48,139.09,6.6
33,-5.55,-77.2,6.1
73,24.43,122.25,6
19,30.71,141.82,5.8
50,29.96,80.46,5.8
53,48.29,154.36,5.8
48,18.53,-102.93,6.1
21,-14.02,-14.49,5.8
11,11.85,-13.51,6.3
20,4.96,-78.12,6.4
0,70.8,53.42,5.9
640,-21.57,-179.35,5.8
85,-12.74,-76.04,6
260,-0.07,122.52,6.1
9,34.4,-118.43,6.2
78,12.18,140.8,6.1
33,-22.46,-174.61,5.8
0,-51.49,28.98,6.1
41,24.02,122.23,5.8
0,49.72,78.07,6
59,-13.74,166.74,6
26,1.35,126.4,5.8
18,15.57,-99.48,5.9
46,-13.92,166.65,5.9
50,-30.68,-71.2,6.2
0,23.86,-45.57,5.8
44,52.76,-166.9,5.9
26,39.17,41.56,5.8
110,4.92,127.53,6
72,43.26,147.39,5.9
48,-13.61,166.66,6.2
31,11.71,-85.86,5.8
10,-6.85,72.04,6.5
35,-60.44,-26.44,5.8
41,43.44,147.82,6.5
11,28.39,52.78,6
31,-53.37,23.6,5.8
32,-32.63,-178.19,5.9
19,51.67,176.04,5.8
103,-9.87,161.18,5.8
41,-22.11,174.76,5.9
29,-29.51,25.17,5.9
0,-6.34,151.18,5.8
33,-9.97,160.59,5.9
208,-17.76,-175.06,6.1
16,-0.14,131.79,5.9
33,-15.49,167.1,6.3
36,-22.67,171.42,5.9
46,-4.44,152.81,6.4
101,-56.09,-27.55,5.8
154,48.31,153.16,5.8
35,-18.52,168.15,5.8
46,52.68,-166.97,6
63,-6.84,155.41,6.2
49,54.04,160.93,5.9
91,2.97,125.91,5.9
56,14.65,-92.59,5.8
0,49.95,78.98,5.8
98,-14.77,167.12,6.3
18,-4.52,146.2,6
119,1.81,127.45,5.8
12,-3.54,151.29,5.8
0,37.59,-118.8,6.1
102,-4.84,-78.09,6.4
40,48.82,154.93,5.9
38,43.61,147.18,6.5
0,-21.86,-139,5.8
187,-22.73,-66.62,6.1
43,-2.83,118.76,6
192,-23.1,-177.27,5.8
76,43.16,146.17,6.4
10,-51.94,-74.14,5.9
22,-23.4,-174.72,5.8
217,-13.94,167.18,6.1
10,-11.02,163.45,6
5,56.68,120.95,6
465,-7.08,117.95,5.8
0,53.21,-166.92,5.8
40,-32.68,-71.63,5.8
0,47.79,48.11,5.8
10,56.52,-152.61,5.9
26,39.46,73.63,5.8
27,15.93,-46.69,5.8
15,-3.52,143.86,6
64,9.2,126.19,5.8
10,39.96,24.39,5.8
26,-20.24,168.2,5.8
205,36.52,71.1,5.9
26,41.52,142.82,6.4
56,38.98,141.93,6.1
140,5.82,126.98,5.9
57,-9.1,119.09,6
39,17.7,147.65,6.2
72,-6.99,147.39,5.9
56,51.46,-179.95,6.1
44,52.21,158.95,5.8
37,-1.47,126.5,5.9
164,36.48,71.05,5.8
12,50.19,91.24,5.9
23,-28.78,-177.39,6.2
33,27.61,33.91,6.1
10,40.31,63.72,6.2
472,-31.79,-179.51,5.8
55,-7.27,156.14,5.9
19,-9.61,159.77,5.8
0,49.89,78.9,6.1
28,14.06,124.87,6
33,-55.73,-26.04,5.9
37,54.99,-159.24,6
125,1.55,127.32,5.8
60,-7.89,107.55,5.8
4,34.95,23.05,5.8
39,7,91.33,5.8
21,-7.58,154.61,5.8
0,49.93,78.98,6.1
6,16.08,-59.79,5.8
454,29.35,138.92,6.1
0,73.39,54.58,6.1
82,30.63,140.85,6.1
72,-6.07,148.21,5.8
29,-29.48,-177.57,6.4
31,27.47,56.24,5.8
65,16.73,-61.44,5.9
52,7.09,123.59,6
53,-3.17,118.91,5.8
42,52.4,-169.54,6
40,-3.06,139.62,6.2
77,-6.02,154.56,5.9
99,-17.86,-174.57,5.8
122,-14.99,167.3,5.8
30,-15.35,-173.54,5.8
32,14.92,99.05,5.8
11,28.27,130.67,6.3
42,-9.52,119.39,6
19,0.85,-79.63,6
441,26.96,140.48,5.8
151,-6.89,129.21,5.9
30,-38.03,-72.78,6.2
33,-54.74,-38.3,5.9
30,57.86,-137.42,6.2
33,-60.96,-22.96,6.1
37,11.26,139.57,6.3
39,32.15,131.98,6.1
38,10.43,-62.71,5.9
33,-45.1,166.68,5.8
23,-30.18,-177.96,5.9
57,-7.48,156.01,5.8
60,51.82,177.12,6
0,49.92,77.76,5.8
94,55.79,161.33,6.4
96,-6.61,101.7,6.1
518,26.29,140.7,6.1
8,1.09,121,5.8
336,3.86,124.26,6.2
54,-6.64,155.09,6.5
23,44.61,149.38,5.9
43,36.4,141.44,5.8
44,1.81,126.41,6
256,-15.89,-175.04,6.1
17,1.16,126.2,5.8
119,-4.11,142.88,5.9
33,53.61,161.38,5.9
10,-55.42,160.23,5.9
33,-3.65,144.5,5.9
545,5.66,123.59,5.9
43,1.87,126.48,6.1
534,-10.2,159.9,6.1
72,-7.9,158.68,5.9
22,56.6,-152.21,5.8
49,40.3,142.39,5.9
14,-11.12,125.15,5.9
113,37.16,71.64,5.8
33,-4.37,-102.04,6
45,32.18,142.37,5.9
75,37.96,22.38,5.8
77,-33.76,-71.19,5.8
40,53.03,-167.55,6.7
52,7.33,123.54,5.8
0,-21.86,-138.94,6
27,0.66,126.08,6
29,-3.49,177.64,5.8
33,-9.73,160.17,6
599,-6.1,113.36,6
33,-1.71,136.05,6.2
51,1.03,147.56,5.8
31,29.89,57.72,6
3,-0.95,128.47,5.9
35,12.91,125.89,6
0,36.16,1.4,6.3
45,35.05,72.91,5.9
44,43.38,146.46,5.9
23,57.37,-152.27,5.8
0,49.44,-129.57,6
29,2.45,129.13,6.3
22,45.59,152.24,5.9
99,-5.07,144.2,6.3
7,51.66,174.59,5.8
228,-5.43,146.76,5.9
91,-21.29,-68.2,6.3
43,19.89,120.54,6.2
542,9.23,123.92,5.9
53,-17.58,-174.39,6.2
0,-48.55,164.7,5.9
44,44.65,148.99,6.2
24,34.8,139.22,6.2
54,-5.92,103.92,5.9
65,18.22,-98.2,6.3
49,-9.88,160.5,6.1
24,-14.66,166.41,6
35,-2.84,119.57,5.9
75,-5.14,154.74,5.9
86,-21.75,170.53,6
125,42.53,141.75,5.9
61,-17.54,-174.44,5.8
32,-22.3,170.39,5.9
124,23.09,94.7,6.1
10,53.08,173.58,6
33,-11.74,164.81,5.9
101,-11.43,166.37,6.2
60,38.83,142.03,6
0,49.97,78.86,6.1
30,43.58,-127.89,6.1
25,-14.32,171.29,5.9
11,34.72,-121.28,5.8
21,11.86,142.35,6.2
5,66.25,-16.54,5.9
0,73.41,54.5,5.8
42,-5.51,151.91,5.9
198,3.69,125.14,5.8
110,-31.95,-68.4,5.9
37,39.71,118.37,6.1
20,-10.15,161.01,6.1
77,3.11,128.06,5.8
7,-1.76,149.75,5.9
34,9.51,-83.95,5.8
26,-6.04,152.9,6.3
1,-16.05,-173,5.9
10,23.96,125.92,6.1
406,27.22,140.29,6
3,-22.08,126.65,6.1
74,33.87,131.91,5.8
0,49.95,79.03,5.9
392,-5.48,154.25,5.8
33,-9.76,160.69,6.7
7,-32.2,78.93,6
123,-9.49,-74.65,5.8
96,18.31,-100.5,6.3
37,16.86,122.39,6
12,-9.2,148.17,5.9
0,49.89,78.86,6.1
7,-17.62,167.53,6.2
43,-0.85,-22.07,6
150,53.26,-170.53,5.8
0,47.9,48.07,6
49,-5.86,151.31,6.1
3,-6,150.75,5.9
55,-5.25,153.7,5.8
2,44.38,149.42,5.8
7,-2.3,22.83,5.8
607,-4.34,122.14,5.8
112,-5.91,145.88,5.8
48,17.45,-100.65,6
27,36.23,-7.61,6.2
49,-15.57,167.24,6.3
13,10.72,-41.68,6
36,-7.38,154.69,5.8
56,19.42,-104.98,6
23,-5.81,151.55,6
134,-3.63,139.44,5.8
199,0.09,123.31,5.9
36,40.75,142.96,5.8
50,-8.75,124.04,6.2
62,-6.03,154.56,6.1
552,42.48,131.05,5.8
156,-7.65,-74.46,6
43,-20.59,169.31,6
45,32.39,131.96,6.2
613,-9.21,-71.22,5.9
0,-1.52,136.67,6.1
10,24.84,-46.29,5.8
69,-7.01,155.75,5.8
523,-7.21,124.69,6.1
37,37.71,48.95,6
45,-30.86,-178.21,6
605,-21.1,-179.18,6.2
49,-3.88,35.06,6.3
33,29.62,80.83,6
6,41.35,139.1,6.5
11,-32.65,-177.81,6
25,-14.91,-172.83,5.9
45,-60.63,-25.27,5.8
11,0.28,119.37,6
218,5.13,125.17,6.4
32,60.05,-148.39,5.9
21,-31.24,-67.9,5.9
223,42.65,139.2,5.9
90,2.34,128.4,6.6
0,56.19,163.31,6.2
28,37.49,115.06,5.9
33,-5.36,151.86,6
39,42.92,146.39,5.8
43,56.14,-157.14,6
29,-23.19,-70.11,5.9
128,33.51,131.51,6.2
45,44.48,150.19,5.8
37,61.04,-147.37,6.2
56,44.27,148.9,5.8
14,7.76,123.52,6
135,-15.57,167.57,5.8
14,35.97,-10.58,6.5
24,46.41,153.39,6
52,-3.25,142.33,5.8
3,-60.57,-50.35,5.8
47,24.11,122.48,5.8
77,-21.35,-68.1,5.9
15,17.38,-59.63,5.8
44,-14.06,166.23,6.1
38,-9.28,158.21,5.8
43,7.15,84.33,5.8
7,65.46,-150.07,6
20,33.9,139.45,5.8
571,-26.06,-63.1,5.8
10,13.15,-87.56,5.9
43,60.97,-147.47,6.2
42,36.31,143.3,6
30,26.84,142.74,6.4
31,-15.91,-178.47,5.8
34,-49.57,163.93,5.8
36,-6.48,154.64,5.8
99,-29.6,-69.42,5.8
68,10.04,125.86,5.8
556,41.66,131.05,5.9
119,-16.31,-71.66,6
74,-5.4,152.07,5.9
10,34.57,138.75,5.8
0,43.72,147.8,5.9
3,-2.95,139.64,5.9
33,-27.97,-70.3,5.9
72,4.77,127.5,5.9
34,35.98,-17.56,6.5
18,38.37,22.4,5.8
29,-30.65,-177.82,5.9
49,-7.15,155.21,6.1
62,28.55,129.15,5.8
50,46.22,153.14,6
