@relation quake
@attribute Focal_depth integer [0,656]
@attribute Latitude real [-66.49,78.15]
@attribute Longitude real [-179.96,180]
@attribute Richter real [5.8,6.9]
@inputs Focal_depth, Latitude, Longitude
@outputs Richter
@data
46,16.82,-98.46,5.8
64,-8.69,111.17,5.9
10,44.1,-113.81,6.1
107,-31.37,-68.61,5.8
58,7.21,123.53,5.8
51,-30.67,-178.03,5.9
71,-13.4,166.7,6
209,36.42,70.75,6.2
37,-22.25,169.55,5.8
45,41.37,143.44,6.5
45,-11.05,116.97,6.1
75,18.25,-96.58,6.6
56,35.67,140.64,5.9
18,38.23,22.97,6.1
0,-21.86,-138.92,5.9
36,-17.62,-171.16,5.9
15,-3.36,177.4,5.8
27,53.25,-166.78,5.8
10,16.54,40.32,5.9
126,28.95,140.94,6.2
124,-15.18,167.43,6.2
52,-13.98,166.51,6.2
82,5.71,94.72,6.5
0,49.86,78.81,5.9
27,42.03,143.89,5.8
12,60.36,-146.61,6
0,49.9,78.86,6.2
48,-1.46,99.8,5.8
170,-6.11,129.91,5.8
75,-5.16,130.45,5.8
68,36.01,139.33,5.8
25,42.48,143.04,6.3
0,49.79,78.14,6
12,-25.19,-175.55,5.9
36,51.29,178.55,6.1
185,-18.95,168.89,5.8
167,18.12,145.83,5.9
17,-6.24,148.74,5.8
22,6.51,-84.44,5.8
67,-0.36,124.73,6
19,-4.83,102.04,5.8
33,-15.3,-173.47,6.1
44,51.27,-179.38,5.8
73,-19.42,-69.33,6
40,23.86,122.97,6.2
86,-5.13,151.79,6
190,36.52,71.05,6.2
33,57.2,-153,5.8
87,-16.13,-173.95,5.9
27,-34.74,81.88,5.9
24,-38.84,46.43,5.9
16,5.64,-82.6,5.8
405,-18.39,-177.88,5.8
0,49.93,78.77,6
46,-4.2,123.37,5.8
137,-15.04,167.28,6
75,-0.52,122.21,5.8
52,16.45,122.31,6.1
65,43.51,147.65,6
647,-20.61,-179.14,5.8
425,-6.76,126.74,6
0,49.82,78.18,5.8
33,-40.12,-74.68,5.8
47,41.47,142.88,5.8
33,8.14,137.21,6.1
0,73.31,54.89,6.6
200,-22.69,-66.62,5.8
13,19.93,121.34,6
85,42.92,145.33,5.9
36,16.61,122.19,5.9
549,38.78,130.09,6.1
26,0.66,126,6.2
58,2.27,121.06,5.8
0,49.93,78.89,6
0,60.33,-140.94,5.8
11,19.46,-155.14,5.9
397,-31.88,179.94,6
126,-0.13,123.95,5.8
16,-30.48,-177.42,6
50,-13.64,165.96,6
33,-5.42,133.99,6.5
2,-7.33,146.83,5.8
36,-53.59,-28.26,5.8
103,-56.11,-27.83,6
23,56.42,-152.01,6.1
59,-0.1,125.01,6
567,41.93,130.99,6.3
607,18,145.67,6.1
54,-9.93,-78.46,6
48,12.47,126.01,6.5
93,-9.84,123.96,5.8
33,-60.3,-27,5.8
10,-31.38,-110.79,5.9
0,49.96,79.07,6
91,-10.31,161.42,6.2
0,49.91,78.91,6
58,-6.63,154.66,6.3
38,54.52,162.02,5.9
606,-6.01,112.33,5.9
29,-20.41,-174.17,5.8
33,-18.11,-172.51,6.3
46,-1.59,99.95,5.8
20,32.84,142.43,5.8
11,51.86,176.09,5.9
0,47.81,48.09,5.8
33,-39.85,87.74,5.8
43,51.31,-179.23,6
37,-21.5,169.61,6
39,-11.14,162.16,6.2
22,-1.05,146.48,5.9
49,43.23,149.94,6.1
80,-6.05,148.55,5.8
12,-33.82,-179.44,5.8
45,51.46,-177.71,5.9
28,-42.9,-75.13,6
65,-10.13,121.7,5.9
21,42.09,84.58,5.8
89,-4,-79.4,5.8
144,49.45,154.4,5.9
60,40.78,142.15,5.8
196,-4.37,151.81,5.9
17,30.29,132.72,5.8
18,51.11,-171.3,6.3
305,-14.95,-175.81,5.9
449,-7.33,126.08,6.3
53,-6.1,154.44,5.9
56,3.73,126.64,5.8
57,-59.8,-26.33,5.8
138,44.38,146.71,5.8
165,-6.77,129.62,5.9
596,-17.97,-178.49,5.9
69,-22.91,-175.74,6.3
0,49.97,79.01,5.8
110,42.48,142.15,6.4
59,-6.26,154.62,5.8
29,-3.74,131.39,5.9
22,3.52,95.91,5.8
20,43.52,146.72,6.3
116,-4.75,151.84,5.9
33,-4.3,-102.07,5.9
43,-5.74,152.13,5.9
210,36.42,70.76,6.3
38,13.85,124.32,6.1
11,2.18,126.65,5.9
33,-10.87,164.22,6
36,45.56,151.62,5.8
179,29.4,140.43,6.4
62,44.11,148.62,6.4
45,36.44,141.17,6
0,43.79,54.75,5.8
34,7.46,123.47,5.8
15,40.35,63.36,6.4
391,33.17,136.98,5.9
12,-7.28,155.63,6.2
38,29.28,130.44,5.8
31,-15.75,167.12,6.2
76,-25.4,-69.06,6
46,-7.35,155.82,5.8
598,-9.05,-71.34,6.1
517,-4.88,125.35,6.1
36,-60.9,-55.9,5.8
27,39.5,117.73,6
34,44.64,150.09,6.3
183,-7.47,128.2,6.2
93,-14.79,-72.66,5.8
50,53.89,160.68,6.1
10,-2.38,145.06,5.8
11,-24.91,-175.16,6.4
0,-49.13,164.63,5.8
105,-0.09,123.95,5.8
3,41.42,79.24,5.8
44,-5.66,153.92,5.8
51,49.41,155.58,6.1
29,22.55,122.37,6.2
15,-3.97,-80.66,6.3
33,-4.52,140.24,5.9
20,-31.25,-68,5.8
60,39.25,24.6,6
54,53.57,160.53,6
77,-0.15,-17.97,5.8
121,50.04,155.38,5.8
0,49.92,78.8,6
197,36.48,70.95,6.3
32,38.51,40.77,6
41,10.54,140.96,5.9
26,-19.9,169.66,5.9
63,-10.21,160.74,5.8
55,-3.08,139.45,6
33,-2.51,146.03,6.2
0,-6.72,154.53,5.8
58,-31.81,-71.26,6
94,-4.89,153.57,6.5
111,47.88,153.75,6
9,-7.24,149.58,6.2
81,-5.68,151.47,6
35,40.83,139.33,5.8
0,49.92,78.83,6.2
9,19.9,120.49,5.8
8,51.34,173.75,5.8
68,-4.72,152.56,5.9
81,12.91,93.59,6.1
160,31.07,130.1,6.2
18,-31.54,117,5.9
171,-4.86,151.55,6.1
8,12.58,122.09,5.9
0,49.86,78.94,6.1
33,-32.95,-71.6,5.8
68,14.07,-91.95,5.8
42,51.31,-178.5,5.8
44,-26.28,-175.78,6.1
43,35.48,139.05,5.8
29,20.73,146.29,5.8
18,35.78,137.49,6
40,0.53,98.72,6.2
21,-23.79,-175.14,6.1
64,-58.86,157.6,6
5,40.18,63.79,6
33,-22.89,-175.82,5.9
168,-7.37,128.58,5.9
45,-9.16,-78.88,6.1
25,-15.27,-175.45,5.9
53,30.07,142.15,5.9
22,-3.37,139.91,5.8
43,-15.13,166.91,6.2
33,51.56,175.86,5.8
28,-14.34,167.06,5.9
175,20.45,122.14,6
13,36.74,54.81,6
108,1.8,127.28,5.8
600,-9.52,-71.22,5.8
42,24.24,122.67,6.5
0,73.38,54.87,5.9
48,-9.88,-78.69,5.8
153,7.85,126.38,6
79,-10.08,161.06,6
11,-0.05,125.06,6
504,-23.93,179.88,6
77,-5.16,152.26,6.1
26,43.28,146.43,6.3
10,39.05,44.04,6.1
38,44.77,153.33,6.2
45,3.43,128.01,6.1
33,-6.22,131.15,6
33,-9.94,160.48,6.1
43,8.95,-83.49,6.1
33,-53.52,159.08,5.9
26,-31.37,-67.79,5.8
47,23.41,143.71,5.8
0,49.84,78.92,5.8
112,6.33,126.9,6
52,51.38,-177.85,5.8
12,7.76,-77.57,6.4
522,-23.7,179.99,6
33,-20.45,-174.04,5.9
44,13.83,125.07,5.8
33,-3.41,139.55,5.9
55,6.52,124.07,5.9
0,23.09,120.58,6.2
0,63.92,146.1,5.9
32,-23.61,-174.85,6.4
105,4.81,-76.2,6.3
111,-6.54,146.64,6.3
33,-4.58,140.13,6.3
367,35.43,135.49,6
35,43.14,146.88,5.9
19,12,41.35,5.8
29,-8.93,120.32,6
62,-13.32,166.69,6.1
0,-5.18,96.89,5.9
191,-20.61,-176.32,5.9
12,-42.66,174.02,5.8
33,-59.54,-20.59,6.3
33,-5.61,131.43,5.8
74,-4.67,153.25,5.8
17,28.19,103.98,5.8
43,13.81,146.36,5.8
33,-51.7,139.8,5.8
7,1.16,120.89,5.8
527,27.87,139.51,5.8
178,7.13,126.58,5.9
32,6.98,123.89,5.9
48,-33.79,-179.58,6
49,29.33,130.53,5.9
116,-5.39,150.94,6
25,40.49,139.05,5.9
35,36.13,68.98,6.1
14,38.07,20.25,6.2
22,34.43,25.04,5.8
193,-19.41,169.39,5.9
39,43.46,146.94,5.8
25,-10.62,165.06,6
0,57.99,-138.04,6.1
42,-6.5,154.63,5.8
34,78.15,126.65,6.2
58,1.65,126.32,5.8
27,-41.5,-75.34,6
4,-31.04,-67.76,6.4
10,-7.41,27.88,5.8
51,3.91,96.56,5.8
64,-5.01,145.1,5.9
627,-21.08,-179.15,5.9
32,-13.49,166.54,5.9
19,-1.94,134.17,6.1
39,-30.62,-178.07,6.2
6,48.84,-129.13,5.8
55,-6.04,150.01,5.8
83,-22.49,-68.26,6.6
346,-31.38,-179.38,6
102,24.86,122.56,6.1
10,34.02,141.66,5.8
0,73.39,54.91,6.5
25,52.94,-167.7,6.1
38,-30.02,-177.47,5.9
38,52.23,174,5.8
43,53.14,-161.85,6.5
55,-57.98,-24.35,5.8
48,-34.14,-72.1,5.8
36,-3.41,177.55,5.8
33,43.78,147.48,6
62,43.88,146.72,6
10,-60.75,-20.95,6
62,49.99,156.31,5.9
594,-20.81,-178.87,5.8
51,-5.15,134.15,5.9
30,60.7,-145.38,5.8
20,16.98,-62.46,6.1
0,49.98,79.02,5.9
75,-8.05,108.79,5.8
5,31.33,100.49,5.9
0,50.33,-176.86,5.8
479,-25.69,179.58,6.1
0,-7.02,30.9,6
74,3.5,128.41,5.8
70,-10.58,161.39,6
185,6.63,125.77,5.9
214,36.4,70.72,5.8
17,-10.68,161.35,6.1
17,28.62,142.42,5.9
33,-30.84,-178.2,6
31,-11.4,66.3,5.9
46,43.14,147.44,6.2
41,36.35,141.38,6.1
615,-7.46,119.89,6.2
62,-6.46,70.76,6.1
39,-30.34,-71.58,5.9
16,51.99,179.95,5.9
74,36.47,76.86,6
0,73.31,54.7,5.9
55,56.65,-156.72,6.4
21,-6.79,71.48,5.8
41,40.73,142.85,6.1
578,-27.46,-63.23,5.8
103,-6.21,146.66,5.9
14,-10.61,-74.69,6.3
36,55.2,161.95,5.8
49,43.47,146.59,6.3
54,-6.23,154.45,6.2
146,4.7,-75.67,6.1
19,-44.58,167.64,5.8
56,43.28,145.81,5.9
7,39.4,24.94,6
33,-54.97,146.25,5.8
15,50.72,160.4,5.9
19,43.14,146.89,5.8
64,-11.78,166.31,6.1
107,13.84,145.38,5.8
58,-4.34,153.12,5.8
537,-5.76,111.29,5.8
20,-26.02,84.3,6.1
107,-5.6,154.29,6
21,43.53,147.04,6.6
127,-19.38,169.13,6.1
50,33.38,140.97,6.5
37,36.36,141.63,6.2
32,38.24,23.26,5.8
40,51.47,-176.81,5.8
49,-19.89,169.08,6.1
10,-16.47,-172.17,5.8
33,-56.46,-142.61,5.8
27,-8.07,-80.09,5.9
0,0.99,-28.3,6
0,50.03,79.02,5.8
0,73.4,54.42,5.9
25,-33.89,179.52,5.8
40,-32.51,-71.21,6.5
41,-10.42,162.42,5.9
75,39.78,141.91,5.8
402,47.31,145.75,5.8
97,0.75,122.61,6
0,73.41,54.93,6.4
45,19.11,121.19,5.8
55,-15.43,-173.3,6
0,55.18,163.57,5.8
59,-4.89,153.34,5.8
4,19.5,-155.44,6.3
114,-22.29,171.65,6.3
115,-10.45,161.34,5.9
0,49.87,78.9,6
35,38.28,142.71,6
101,-6.39,130.72,5.8
111,36.45,31.72,5.8
14,-15.47,166.91,5.9
24,37.2,142.09,5.8
8,43.46,147.91,5.8
43,0.55,126.24,5.9
135,49.05,153.6,6.2
16,52.37,174.33,5.9
64,8.52,126.41,6.1
17,-8.98,157.91,5.8
23,-15.16,-173.64,5.9
7,36.24,-120.27,6.1
180,-24.05,-66.84,5.9
109,-7.73,127.77,5.8
30,-20.57,-173.84,5.9
475,28.27,139.55,5.8
184,-0.96,101.39,6.2
79,-56.03,-27.57,5.8
42,-1.52,-15.37,6
12,20,147.27,5.8
40,15.78,121.71,6.5
50,44.56,149.58,6
38,51.41,-177.21,6
30,38.18,142.87,5.8
5,41.15,-124.3,5.9
113,-10.25,161.11,6
10,62.22,-124.27,6.4
10,60.51,-146.7,6
33,-6.61,71.41,5.8
76,-12.3,166.5,5.9
429,30.71,138.44,6.1
24,48.22,102.9,6.1
320,21.57,143.1,5.9
49,-57.44,-25.77,5.8
63,-10.92,162.16,5.9
23,7.03,-104.24,6.1
135,-15.88,-174.35,5.9
35,59.79,-148.67,6.2
43,-13.98,166.19,6.2
41,-21.61,169.66,5.8
56,53.38,160.3,5.8
12,-20.45,-173.96,6.1
64,-30.01,-176.85,6
90,-12.1,166.52,6
38,45.53,151.11,5.8
21,48.08,103.02,6.3
555,-24.66,-63.39,5.9
48,-4.86,153.32,5.8
46,33.15,141.06,6
33,-16.22,-172.47,6.3
17,54.84,166,6
53,43.99,148.91,5.9
46,55.07,165.4,5.8
9,15.93,-88.52,5.9
11,42.65,146.08,6
424,-19.5,-177.7,6
45,-7.89,156.24,5.8
33,-11.1,119.09,5.9
328,-5.74,128.63,6.1
31,8.14,-38.12,5.8
10,-39.71,-75.7,6
11,29.99,57.77,5.9
4,1.02,120.4,5.9
42,-24.39,-176.65,6
33,52.78,-167.8,6
30,35.68,73.6,6.1
34,-10.43,160.89,6
21,18.93,120.13,5.8
537,-4.94,125.25,5.8
12,-2.09,138.96,5.9
21,31,-41.53,5.9
0,12.98,125.74,6.2
39,31.08,131.43,6.1
44,1.42,126.36,6
33,-31.02,-67.51,6
88,-2.79,-77.35,6.4
74,-4.42,102.32,6.3
196,36.5,70.58,5.8
38,58.35,-153.13,6.4
30,-21.66,169.81,6
40,-15.61,168.01,5.8
47,-22.91,-175.3,5.8
32,49.29,155.49,6.1
128,-7.02,-76.19,5.8
24,41.95,83.38,5.8
103,-18.65,-69.38,6
106,-7.54,128.76,6.1
117,22.33,143.59,6
10,39.22,25.25,6
203,-14.33,167.29,6.1
66,-7.12,155.87,5.9
89,-38.27,177.22,5.8
76,-4.6,153.22,6
40,32.24,132.21,5.9
30,5.22,-100.32,5.9
43,51.27,-179.21,6
31,8.2,58.49,5.9
30,39.17,143.4,5.8
29,23.6,121.55,6.1
21,-10.93,163.8,5.9
21,-7.47,154.68,5.9
47,23.17,122,6.5
3,24.51,98.95,5.9
32,-10.57,164.46,6.2
97,-29,-69.69,6
88,-4.45,143.53,6.3
51,-32.16,-71.4,6
57,34.5,140.42,5.9
161,52.59,-175.04,6
21,-3.38,143.29,6.2
36,-1.96,-80.99,5.8
30,-19.86,-173.04,5.9
54,-11.21,118.43,5.8
37,33.6,141.38,5.9
50,36.95,95.5,5.9
222,20.19,122.41,6
146,-42.28,-71.79,5.8
11,-10.19,110.84,5.8
40,-60.59,-25.5,5.9
48,51.47,-178.32,6
9,49.88,78.92,6.2
50,-8.36,121.46,5.9
569,8.73,124.03,5.8
20,15.23,-96.26,6
57,42.08,142.65,5.9
43,-6.29,144.46,5.9
44,-30.57,-178.06,5.9
24,0.77,126.02,5.9
21,-9.55,152.21,5.8
6,6.52,-77.4,5.8
112,-34.29,-70.38,5.8
22,35.16,86.4,5.9
242,-12.23,167.02,6
36,29.71,80.89,6
10,-3.61,151.2,5.8
83,13.29,-89.39,6
26,-3.92,-81.41,5.9
11,-22.08,-174.6,5.8
12,-36.67,177.64,6
70,-37.84,176.73,6.3
45,-4.97,145.45,6
33,-14.03,166.22,6
50,33.47,140.95,5.9
16,40.66,122.63,6.1
92,-9,117.95,5.9
44,59.79,-149.3,6.1
34,42.84,78.6,6.1
43,-13.89,166.53,5.8
14,35.16,23.56,5.9
44,24.08,122.16,6
33,-6.56,131.3,5.9
57,-32.17,-71.43,6.2
49,31.94,78.53,5.8
34,-57.82,-23.54,6
22,14.17,96.12,5.9
62,-4.26,143.55,5.8
34,-6.5,71.4,6.1
18,30.66,141.78,5.9
112,21.42,94.62,5.9
44,-5.34,103.12,5.8
179,0.2,123.63,5.9
10,-15.37,166.54,5.8
0,-21.89,-138.96,5.8
46,5.54,126.47,5.8
31,50.1,-129.3,5.8
120,-56.17,-27.7,6.1
72,40.84,141.98,5.9
20,16.58,-98.34,6
10,43.56,-127.7,6
27,-61.11,-55.54,5.9
27,-5.59,151.07,6.1
36,0.52,134.75,5.9
61,23.72,142.18,5.9
546,51.93,151.57,6
45,45.98,151.47,6.2
29,-6.06,154.23,6.1
39,-10.94,118.4,5.9
131,-20.3,169.61,6.1
43,-10.22,-78.69,5.8
2,-7.49,130.18,5.8
508,28.22,139.3,5.9
16,-20.94,-69.81,5.8
30,-0.45,-4.89,6
36,-31.55,-178.6,6
0,43.81,54.82,6
24,27.59,56.38,6.2
50,-7.31,-81.27,5.8
33,40.4,63.66,5.9
36,-16.73,179.99,6.1
74,27.8,60.02,6.1
9,41.5,143.84,6.4
13,-26.16,-70.59,5.8
50,-10.75,166.34,5.9
23,-4.84,145.1,5.8
14,34.09,58.24,5.9
50,31.49,80.5,6
8,55.15,-160.57,5.8
28,29.68,-67.45,6
7,44.34,150.85,6
14,53.02,171.35,5.9
55,-6.44,105.38,6.1
2,40.14,24.75,6
204,-22.86,-177.47,6.1
54,44.51,149.55,5.8
33,-32,-178.1,5.8
58,-15.24,167.3,5.8
40,16.73,122.29,6.2
7,39.34,72.56,5.9
0,-2.25,141.1,5.8
0,-21.86,-139,6
131,-4.06,152.75,6.1
159,29.74,129.38,5.8
59,-13.77,166.5,5.8
37,1.03,126.02,5.8
26,19.73,147.34,6.2
36,7.33,123.4,6.2
22,-6.05,152.63,5.8
190,-1.73,-76.73,5.9
36,60.11,-146.71,5.9
106,-5.05,143.96,5.9
32,-7.39,155.92,5.9
12,66.22,-149.98,5.8
0,49.87,78.89,5.9
5,64.69,-160.23,5.8
31,-10,160.77,6.4
59,-4.5,153.53,5.8
0,47.81,48.1,5.9
41,51.32,-179.67,5.8
47,-4.83,102.24,6
118,-6.39,146.31,5.9
38,3.02,127.01,6.5
45,27.78,62.07,6.4
52,6.74,123.74,6.3
49,0.54,126.05,6.1
56,12.21,125.29,6
62,42.05,142.66,5.9
0,49.92,79.03,6.1
37,-7.53,156.5,5.9
25,56.45,-153.94,6.1
32,11.4,57.52,5.8
11,17.46,119.8,6
0,-44.2,167.96,5.8
40,3.72,95.74,6.1
15,32.59,104.25,6
48,-10.77,166.25,5.9
14,-4.1,136.28,5.8
160,6.84,-73.09,5.9
33,-21.05,168.71,6
0,45.4,151.31,6
23,-35.59,-74.54,5.8
6,-30.32,-177.87,5.8
29,43.87,87.74,6.2
23,29.63,81.09,6.1
40,0.55,126.06,6
52,49.41,155.54,6
49,43.17,147.46,5.8
81,-26,-177.24,6
29,16.33,-95.8,6.5
515,51.69,150.97,6
43,-4.93,153.18,6.6
27,-2.51,126.68,5.9
56,-5.19,152.19,5.9
0,70.84,53.53,6.7
64,-22.91,-176.05,5.9
585,-7.17,123.86,5.8
44,-41.41,-74.97,5.9
58,17.35,-100.04,5.9
32,52.05,175.6,5.8
83,9.8,125.91,5.8
221,-19.44,-175.83,6
74,-5.32,151.52,5.8
60,22.33,93.58,6
50,39.4,74.76,5.8
27,47.79,146.54,5.8
23,38.34,22.56,5.8
21,46.76,141.39,6.1
39,-5.13,133.91,5.8
7,-31.94,-177.89,6
63,17.98,-97.16,6
23,-25.51,-70.74,6.6
51,27.32,128.66,5.9
23,27.4,87.84,5.8
31,-36.41,-98.82,5.8
217,36.41,71.15,5.9
10,-11.1,162.17,5.9
61,-5.45,152.02,5.8
146,-37.28,177.16,6.1
10,46.99,-66.65,5.8
40,-57.39,-64.46,5.9
141,-6.55,106.77,5.8
254,46.29,146.27,5.8
91,53.95,-166.82,5.8
48,-5.7,151.96,6.2
68,6.8,126.75,5.9
58,-5.14,151.77,6
10,0.97,-28.44,6.1
52,-3.24,139.84,5.8
54,-10.68,161.66,5.9
40,53.05,170.83,5.9
107,-4.42,144.08,6
158,-7.63,127.34,5.9
29,50.57,-171.22,6.3
34,0.81,29.9,6
109,-19.52,-69.01,5.9
7,34.77,-121.35,5.9
33,35.8,79.86,5.8
15,38.79,26.57,5.9
10,6.75,-82.72,6.1
31,-8.89,157.95,5.8
33,1.17,126.14,5.8
190,53.91,158.36,6.1
80,-15.75,-173.65,6.5
94,-7.76,108.18,6.1
54,-6.26,147.59,5.9
36,-6.86,-80.42,5.8
115,5.89,125.33,6.2
33,57.09,-154.12,5.8
44,13.41,122.87,5.9
73,-37.73,177.66,5.8
83,-7,155.81,5.9
7,46.96,153.8,5.8
46,50.86,157.43,6.1
56,3.56,126.86,5.8
162,29.93,129.39,5.9
27,-1.86,120.1,5.9
25,-11.03,163.41,5.8
32,-6.15,153.05,5.9
209,-15.44,-70.05,5.9
135,-16.96,-174.61,6.1
45,43.59,147.63,5.9
79,-18.84,-68.75,5.9
20,-6.43,153,6.1
200,-16.71,-174.66,5.9
31,-9.65,151.4,5.9
30,39.54,143.2,5.8
12,-30.52,-178.01,5.8
10,-1.83,134.84,5.9
112,-0.14,124,5.9
16,-16.64,-177.38,6
4,58.26,-151.25,6.1
29,22.68,122.84,6.1
41,17.37,-61.99,6.4
60,-5.75,150.74,6.3
16,41.68,144.26,5.9
25,6.32,127.38,5.9
5,43.75,148.35,5.8
19,-20.02,169.77,6
52,-6.79,-76.76,6.1
0,49.94,78.86,6.2
40,43.33,146.03,5.9
40,-24.15,-175.97,5.9
577,-27.62,-63.15,5.9
7,39.34,73.77,6.2
45,-6.61,105.4,5.9
33,-41.31,80.52,5.8
53,40.3,142.33,6.1
102,-4.07,142.11,6.4
25,37.65,136.9,5.8
41,54.92,167.87,5.8
45,51.34,173.44,5.8
87,-24.47,-68.46,6.2
85,-11.73,166.38,5.9
0,73.39,54.5,6.3
32,0.52,-29.47,5.9
16,44.68,149.37,5.9
115,-5.75,145.39,6.2
22,56.65,-152.82,5.8
0,-54.21,158.78,6
25,7.48,-78.28,6.2
618,-6.84,118.91,5.8
35,-6.14,152.03,5.9
114,-56.45,-27.7,5.8
127,-15.56,167.62,6.4
27,17.54,73.84,5.9
42,-10.31,160.74,5.8
329,46.21,142.45,5.9
193,36.44,70.86,5.8
46,-32.64,-71.67,5.8
45,-37.27,179.32,5.9
517,-21.95,-63.65,6.1
34,18.27,119.2,5.9
20,50.32,177.93,6.5
13,-17.68,167.8,5.8
38,-22.59,171.02,6
56,-29.02,-177.42,6.5
101,-6.21,130.39,6.3
33,-33.24,-71.78,5.8
41,-5.43,151.97,5.9
29,70.97,-6.86,5.9
3,7.41,-78.05,6.1
5,50.02,178.28,6.2
